3, 0, 22585
1, 0, 22938
2, 0, 22938
3, 0, 22938
3, 0, 23291
2, 0, 23556
1, 0, 23820
3, 0, 24085
2, 0, 24350
1, 0, 24526
3, 0, 24703
2, 0, 24879
1, 0, 25056
2, 0, 25232
1, 0, 25409
3, 0, 25762
1, 0, 27526
2, 0, 27703
3, 0, 27879
2, 0, 28056
3, 0, 28232
1, 0, 28585
1, 0, 29997
1, 0, 30173
2, 0, 30350
2, 0, 30526
1, 0, 30703
1, 0, 32467
3, 0, 32820
1, 0, 33526
2, 0, 33173
3, 0, 35820
3, 0, 35997
2, 0, 36350
3, 0, 37232
3, 0, 37409
2, 0, 37762
3, 0, 38820
1, 0, 39350
1, 0, 39526
1, 0, 40938
2, 0, 41291
3, 0, 41644
1, 0, 44115
2, 0, 44467
1, 0, 44820
1, 0, 58585
2, 0, 58585
1, 0, 58762
2, 0, 58938
3, 0, 59115
1, 0, 59291
2, 0, 59467
3, 0, 59644
2, 0, 59820
3, 0, 59997
2, 0, 60173
3, 0, 60350
3, 0, 60526
2, 0, 60703
3, 0, 60879
3, 0, 61056
2, 0, 61232
1, 0, 61409
2, 0, 61585
1, 0, 61762
1, 0, 61938
1, 0, 62115
2, 0, 62291
2, 0, 62467
3, 0, 62644
3, 0, 62820
2, 0, 62997
3, 0, 63173
2, 0, 63350
1, 0, 63526
3, 0, 63703
2, 0, 63879
3, 0, 64056
2, 0, 64232
1, 0, 64409
1, 0, 64585
2, 0, 64762
1, 0, 64938
2, 0, 65115
3, 0, 65291
1, 0, 65467
2, 0, 65644
3, 0, 65820
3, 0, 65997
3, 0, 66173
2, 0, 66350
3, 0, 66526
2, 0, 66703
1, 0, 66879
2, 0, 67056
2, 0, 67232
1, 0, 67409
2, 0, 67585
1, 0, 67762
2, 0, 67938
3, 0, 68115
3, 0, 68291
2, 0, 68467
3, 0, 68644
2, 0, 68820
2, 0, 68997
3, 0, 69173
2, 0, 69350
1, 0, 69526
2, 0, 69703
2, 0, 69879
3, 0, 70056
2, 0, 70232
2, 0, 70409
3, 0, 70585
3, 0, 70762
3, 0, 70938
3, 0, 71291
3, 0, 72350
2, 0, 72703
2, 0, 71291
2, 0, 71644
1, 0, 71644
2, 0, 71997
3, 0, 71997
2, 0, 72350
1, 0, 72350
2, 0, 73056
2, 0, 73409
2, 0, 73762
2, 0, 74115
2, 0, 74467
2, 0, 74820
1, 0, 72650
1, 0, 72996
1, 0, 73343
1, 0, 73690
1, 0, 74037
1, 0, 74384
3, 0, 71290

// Laser Object Ordering
// start time, end time, start position, end position
[LaserObjects]
176, 2117, 1, 8
26115, 27350, 8, 1
28938, 30173, 1, 8
30879, 32115, 8, 1
33703, 34497, 1, 5
34497, 34541, 5, 1
34541, 34894, 1, 1
34894, 34982, 1, 4
34982, 35026, 4, 4
35026, 35115, 4, 1
35115, 35159, 1, 1
35159, 35247, 1, 4
35247, 35291, 4, 4
35291, 35467, 4, 1
35467, 35644, 1, 4
41820, 41909, 8, 6
41909, 41997, 6, 6
42173, 42262, 6, 4
42262, 42350, 4, 4
41997, 42173, 6, 6
42526, 42615, 4, 2
42615, 42703, 2, 2
42350, 42526, 4, 4
42879, 42967, 2, 1
42967, 43056, 1, 1
42703, 42879, 2, 2
43232, 43320, 1, 3
43320, 43409, 3, 3
43056, 43232, 1, 1
43409, 43585, 3, 3
43585, 43673, 3, 5
43673, 43762, 5, 5
43938, 44026, 5, 7
44026, 44115, 7, 7
43762, 43938, 5, 5
44291, 44379, 7, 8
44379, 44467, 8, 8
44115, 44291, 7, 7
47291, 47997, 8, 4
47997, 48350, 4, 4
48350, 48703, 4, 4
48703, 48762, 4, 4
48762, 48938, 4, 2
48938, 49115, 2, 4
49115, 49291, 4, 2
50115, 50820, 1, 4
50820, 50865, 4, 4
50865, 50909, 4, 1
50909, 51041, 1, 1
51041, 51085, 1, 4
51085, 51217, 4, 4
51217, 51262, 4, 1
51526, 52232, 1, 5
52232, 52938, 5, 1
53026, 53644, 1, 5
53644, 53703, 5, 5
53703, 53820, 5, 3
53820, 53938, 3, 3
53938, 54056, 3, 5
54056, 54173, 5, 5
54173, 54291, 5, 3
54291, 54350, 3, 3
54350, 55056, 3, 8
55056, 55409, 8, 6
55409, 55762, 6, 8
55762, 57173, 8, 1
57173, 58585, 1, 8

// Editor Breakpoint Ordering
// time, bpm, ramp
[Breakpoints]
0, 170.0, False
2115, 170.0, False
58585, 170.0, False
72650, 173.0, True
118000, 170.0, False
