15611, 15759, 1, 3
15759, 15907, 3, 3
15907, 16055, 3, 1
16055, 16203, 1, 1
16203, 16351, 1, 3
16722, 16833, 3, 1
16833, 16944, 1, 1
16944, 17055, 1, 3
17055, 17388, 3, 3
17388, 17537, 3, 1
17537, 17685, 1, 1
17685, 17833, 1, 3
17833, 17981, 3, 3
17981, 18129, 3, 1
16351, 16722, 3, 3
15055, 15166, 3, 3
18500, 18611, 8, 6
18611, 18722, 6, 6
18722, 18833, 6, 8
18833, 19166, 8, 8
19166, 19314, 8, 6
19462, 19611, 6, 8
19314, 19462, 6, 6
19759, 19907, 8, 6
19611, 19759, 8, 8
19907, 20277, 6, 6
20277, 20388, 6, 8
20388, 20500, 8, 8
20500, 20611, 8, 6
20611, 20944, 6, 6
20944, 21092, 6, 8
21240, 21388, 8, 6
21092, 21240, 8, 8
21388, 21537, 6, 6
21537, 21685, 6, 8
22055, 22166, 1, 3
22166, 22277, 3, 3
22277, 22388, 3, 1
22388, 22722, 1, 1
22722, 22870, 1, 3
22870, 23018, 3, 3
23018, 23166, 3, 1
23166, 23314, 1, 1
23314, 23462, 1, 3
23462, 23611, 3, 3
23611, 23833, 3, 3
23833, 23944, 3, 1
23944, 24055, 1, 1
24055, 24166, 1, 3
24166, 24500, 3, 3
24500, 24648, 3, 1
24648, 24796, 1, 1
24796, 24944, 1, 3
24944, 25092, 3, 3
25092, 25240, 3, 1
25611, 25722, 8, 6
25722, 25833, 6, 6
25833, 25944, 6, 8
25944, 26277, 8, 8
26277, 26425, 8, 6
26425, 26574, 6, 6
26574, 26722, 6, 8
26722, 26870, 8, 8
26870, 27018, 8, 6
27018, 27166, 6, 6
27166, 27388, 6, 6
27388, 27500, 6, 8
27500, 27611, 8, 8
27611, 27722, 8, 6
27722, 28055, 6, 6
28055, 28203, 6, 8
28203, 28351, 8, 8
28351, 28500, 8, 6
28500, 28648, 6, 6
28648, 28796, 6, 8
78944, 79055, 1, 3
79055, 79166, 3, 3
79166, 79277, 3, 1
79277, 79611, 1, 1
79611, 79759, 1, 3
79759, 79907, 3, 3
79907, 80055, 3, 1
80055, 80203, 1, 1
80203, 80351, 1, 3
80351, 80500, 3, 3
80500, 80722, 3, 3
80722, 80833, 3, 1
80833, 80944, 1, 1
80944, 81055, 1, 3
81055, 81388, 3, 3
81388, 81537, 3, 1
81537, 81685, 1, 1
81685, 81833, 1, 3
81833, 81981, 3, 3
81981, 82129, 3, 1
82500, 82611, 8, 6
82611, 82722, 6, 6
82722, 82833, 6, 8
82833, 83166, 8, 8
83166, 83314, 8, 6
83314, 83462, 6, 6
83462, 83611, 6, 8
83611, 83759, 8, 8
83759, 83907, 8, 6
83907, 84055, 6, 6
84055, 84277, 6, 6
84277, 84388, 6, 8
84388, 84500, 8, 8
84500, 84611, 8, 6
84611, 84944, 6, 6
84944, 85092, 6, 8
85092, 85833, 8, 1
117388, 117388, 1, 8
118055, 118166, 1, 3
118166, 118277, 3, 3
118277, 118388, 3, 1
118388, 118722, 1, 1
118722, 118870, 1, 3
118870, 119018, 3, 3
119018, 119166, 3, 1
119166, 119314, 1, 1
119314, 119462, 1, 3
119462, 119611, 3, 3
119611, 119833, 3, 3
119833, 119944, 3, 1
119944, 120055, 1, 1
120055, 120166, 1, 3
120166, 120500, 3, 3
120500, 120648, 3, 1
120648, 120796, 1, 1
120796, 120944, 1, 3
120944, 121092, 3, 3
121092, 121240, 3, 1
121611, 121722, 8, 6
121722, 121833, 6, 6
121833, 121944, 6, 8
121944, 122277, 8, 8
122277, 122425, 8, 6
122425, 122574, 6, 6
122574, 122722, 6, 8
122722, 122870, 8, 8
122870, 123018, 8, 6
123018, 123166, 6, 6
123166, 123388, 6, 6
123388, 123500, 6, 8
123500, 123611, 8, 8
123611, 123722, 8, 6
123722, 124055, 6, 6
124055, 124203, 6, 8
124203, 124351, 8, 8
124351, 124500, 8, 6
124500, 124648, 6, 6
124648, 124796, 6, 8
125166, 125277, 1, 3
125277, 125388, 3, 3
125388, 125500, 3, 1
125500, 125833, 1, 1
125833, 125981, 1, 3
125981, 126129, 3, 3
126129, 126277, 3, 1
126277, 126425, 1, 1
126425, 126574, 1, 3
126574, 126722, 3, 3
126722, 126944, 3, 3
126944, 127055, 3, 1
127055, 127166, 1, 1
127166, 127277, 1, 3
127277, 127611, 3, 3
127611, 127759, 3, 1
127759, 127907, 1, 1
127907, 128055, 1, 3
128055, 128203, 3, 3
128203, 128351, 3, 1
128722, 128833, 8, 6
128833, 128944, 6, 6
128944, 129055, 6, 8
129055, 129388, 8, 8
129388, 129537, 8, 6
129537, 129685, 6, 6
129685, 129833, 6, 8
129833, 129981, 8, 8
129981, 130129, 8, 6
130129, 130277, 6, 6
130277, 130500, 6, 6
130500, 130611, 6, 8
130611, 130722, 8, 8
130722, 130833, 8, 6
130833, 131166, 6, 6
131166, 131314, 6, 8
131314, 131462, 8, 8
131462, 131611, 8, 6

// Editor Breakpoint Ordering
// time, bpm, ramp
[Breakpoints]
0, 135.0, False
445, 135.0, False
136000, 135.0, False
